org.jsoup.nodes.Document;4;7
org.jsoup.nodes.Element;5;5
org.jsoup.nodes.Node;5;6
org.jsoup.parser.HtmlTreeBuilder;5;7
org.jsoup.parser.Parser;11;26
org.jsoup.parser.TreeBuilder;6;13
org.jsoup.parser.XmlTreeBuilder;30;41
total;66;105
