org.ow2.authzforce.core.pdp.impl.func.MapFunctionFactory;12;14
org.ow2.authzforce.core.pdp.impl.func.StandardHigherOrderBagFunctions;1;40
org.ow2.authzforce.core.pdp.impl.test.func.StandardFunctionTest;1;5
total;14;59
