org.xwiki.extension.internal.DefaultExtensionManagerConfiguration;3;6
org.xwiki.extension.internal.converter.ExtensionConverter;3;19
org.xwiki.extension.repository.DefaultExtensionRepositoryDescriptor;3;11
org.xwiki.extension.repository.internal.DefaultExtensionSerializer;7;10
total;16;46
