org.xwiki.extension.job.internal.AbstractExtensionJob;8;13
org.xwiki.extension.job.internal.AbstractInstallPlanJob;4;11
org.xwiki.extension.job.internal.UpgradePlanJob;15;33
org.xwiki.extension.test.AbstractExtensionHandlerTest;1;5
total;28;62
