org.ow2.authzforce.core.pdp.impl.func.MapFunctionFactory;4;15
org.ow2.authzforce.core.pdp.impl.func.StandardHigherOrderBagFunctions;1;43
org.ow2.authzforce.core.pdp.impl.test.func.StandardFunctionTest;2;5
total;7;63
