org.jsoup.helper.DataUtilTest;generatesMimeBoundaries;firstMetaElementWithCharsetShouldBeUsedForDecoding;supportsXmlCharsetDeclaration;supportsUTF8BOM;supportsBOMinFiles;secondMetaElementWithContentTypeContainsCharsetParameter;discardsSpuriousByteOrderMark;wrongMetaCharsetFallback;discardsSpuriousByteOrderMarkWhenNoCharsetSet
org.jsoup.integration.ConnectTest;doesGet;doesPost;sendsRequestBody;doesPostFor307;postFiles;multiCookieSet;sendsRequestBodyJsonWithData;doesPut;sendsRequestBodyWithUrlParams;canConnectToLocalServer;handlesRedirect;sendsRequestBodyJsonWithoutData;multipleParsesOkAfterBufferUp;parseParseThrowsValidates;fetchURl;supportsDeflate;doesNotPostFor302;fetchURIWithWihtespace;bodyAndBytesAvailableBeforeParse;bodyAfterParseThrowsValidationError
org.jsoup.parser.HtmlParserTest;testNormalisesIsIndex;handlesInvalidDoctypes;normalizesDiscordantTags;handlesCdata;fallbackToUtfIfCantEncode;preSkipsFirstNewline;handlesQuotesInCommentsInScripts;associatedFormControlsWithDisjointForms;handlesKnownEmptyTitle;parsesUnterminatedTextarea;selfClosingOnNonvoidIsError;handlesEscapedData;testFragment;handlesJavadocFont;testHgroup;dropsUnterminatedAttribute;handlesXmlDeclAndCommentsBeforeDoctype;handlesKnownEmptyBlocks;cdataNodesAreTextNodes;handlesUnknownTags;reconstructFormattingElements;noTableDirectInTable;normalisesHeadlessBody;preservesSpaceInTextArea;handleCDataInText;handlesNullInData;testRelaxedTags;handlesFrames;handlesBlocksInDefinitions;preservesSpaceInScript;handlesEscapedScript;roundTripsCdata;createsStructureFromBodySnippet;canPreserveAttributeCase;handlesWhitespaceInoDocType;handlesSolidusInA;handlesWhatWgExpensesTableExample;handlesTbodyTable;handlesDataOnlyTags;testAFlowContents;handlesUnexpectedMarkupInTables;handlesNestedImplicitTable;handlesImplicitCaptionClose;handlesMisnestedTagsBP;normalisesDocument;doesNotFindShortestMatchingEntity;testSupportsPartiallyNonAsciiTags;handlesControlCodeInAttributeName;canPreserveTagCase;testNoImagesInNoScriptInHead;handlesKnownEmptyIframe;handlesCdataInScript;handlesMisnestedTagsBI;handlesKnownEmptyStyle;handlesInputInTable;emptyTdTag;testUsingSingleQuotesInQueries;selfClosingVoidIsNotAnError;handlesUnclosedRawtextAtEof;discardsNakedTds;testFontFlowContents;ignoresContentAfterFrameset;caseInsensitiveParseTree;handlesUnclosedDefinitionLists;handlesNewlinesAndWhitespaceInTag;testSpanContents;handlesTextAfterData;parsesQuiteRoughAttributes;normalisesEmptyDocument;caseSensitiveParseTree;testSpaceAfterTag;handlesUnclosedAnchors;testInvalidTableContents;handlesUnclosedScriptAtEof;handlesUnknownInlineTags;noImplicitFormForTextAreas;commentBeforeHtml;handlesXmlDeclarationAsBogusComment;relaxedBaseEntityMatchAndStrictExtendedMatch;handlesKnownEmptyNoFrames;normalisedBodyAfterContent;testHeaderContents;convertsImageToImg;doesNotCreateImplicitLists;handlesCommentsInTable;dropsUnterminatedTag;handlesTagsInTextarea;handlesTextArea;handlesUnclosedFormattingElements;handlesNullInComments;ignoresDupeEndTrTag;parsesBodyFragment;handlesUnclosedTitleAtEof;reconstructFormattingElementsInTable;handlesUnknownNamespaceTags;parsesUnterminatedOption;testSupportsNonAsciiTags;canPreserveBothCase;createsDocumentStructure;handlesSolidusAtAttributeEnd;parsesUnterminatedComments;handles0CharacterAsText;testHtmlLowerCase;handleNullContextInParseFragment;handlesInvalidStartTags;handlesUnclosedTitle
org.jsoup.nodes.ElementTest;testChainedRemoveAttributes;before;testKeepsPreText;testGetSiblings;appendMustCorrectlyMoveChildrenInsideOneParentElement;testCssPath;testRemoveAfterIndex;testPrependElement;moveByAppend;testFormatOutline;testChildThrowsIndexOutOfBoundsOnMissing;testTagNameSet;testAddNewText;testGetTextNodes;testAddNewHtml;testWholeText;testSetIndent;testKeepsPreTextAtDepth;testNamespacedElements;testEmptyElementFormatHtml;booleanAttributeOutput;testNormalizesInvisiblesInText;testManipulateTextNodes;testWrapWithRemainder;testGetText;testBrHasSpace;testAddBooleanAttribute;testHtmlContainsOuter;testClonesClassnames;testRemoveBeforeIndex;testOuterHtml;testInnerHtml;testPrependText;elementIsNotASiblingOfItself;classNamesAndAttributeNameIsCaseInsensitive;testClassNames;testShadowElementsAreUpdated;testPrependNewHtml;testFormatHtml;insertChildrenAsCopy;testKeepsPreTextInCode;textHasSpaceAfterBlockTags;testGetChildText;testNormalizesNbspInText;testSetText;testAppendRowToTable;testWrap;after;testChildrenElements;testSetHtml;testGetSiblingsWithDuplicateContent;testNextElementSiblingAfterClone;testRemovingEmptyClassAttributeWhenLastClassRemoved;testAppendTo;testIs;testLoopedRemoveAttributes;testGetElementsWithAttributeDash;testHashAndEqualsAndValue;testClone;testSetHtmlTitle;testNoIndentOnScriptAndStyle;parentlessToString;testNotPretty;testAddNewElement;testClassUpdates;testPrependRowToTable;testContainerOutput;testShallowClone;testNormalisesText
org.jsoup.select.SelectorTest;containsOwn;matchText;descendant;mixCombinator;adjacentSiblings;testPseudoContains;notAdjacent;testPsuedoContainsWithParentheses;testById;testPseudoCombined;notParas;adjacentSiblingsWithId;attributeWithBrackets;handlesCommasInSelector;testSupportsLeadingCombinator;testNamespacedTag;testPseudoGreaterThan;selectSupplementaryCharacter;testPseudoBetween;selectSameElements;testPseudoHas;matchTextAttributes;containsData;selectClassWithSpace;testGroupOr;testCombinedWithContains;testAllElements;parentChildStar;matchesOwn;testGroupOrAttribute;and;testCharactersInIdAndClass;selectFirstWithAnd;selectFirstWithOr;parentChildElement;splitOnBr;parentWithClassChild;deeperDescendant;selectFirst;containsWithQuote;testByAttributeRegexCombined;testWildcardNamespacedTag;testByClassCaseInsensitive;findBetweenSpan;testPseudoEquals;testNestedHas;testMatches;testPseudoLessThan;generalSiblings;multiChildDescent;mixCombinatorGroup
org.jsoup.nodes.NodeTest;unwrapNoChildren;testReplace;before;testRemove;supportsClone;childNodesCopy;after;nodeIsNotASiblingOfItself;unwrap
org.jsoup.safety.CleanerTest;basicWithImagesTest;addsTagOnAttributesIfNotSet;preservesRelativeLinksIfConfigured;testDropImageScript;testRemoveTags;basicBehaviourTest;testRemoveEnforcedAttributes;testDropXmlProc;testDropScript;testCleanAnchorProtocol;supplyOutputSettings;testDropComments;testHandlesEmptyAttributes;simpleBehaviourTest2;cleansInternationalText;handlesCustomProtocols;testRemoveAttributes;simpleBehaviourTest;testRelaxed;testRemoveProtocols;resolvesRelativeLinks;testDropsUnknownTags;handlesAttributesWithNoValue;whitelistedProtocolShouldBeRetained;handlesControlCharactersAfterTagName;handlesAllPseudoTag;dropsUnresolvableRelativeLinks;testCleanJavascriptHref;handlesFramesets
org.jsoup.parser.TokeniserStateTest;testPublicIdentifiersWithWhitespace;testEndTagOpen;testRcdataLessthanSign;testSystemIdentifiersWithWhitespace;handlesLessInTagThanAsNewTag;testPublicAndSystemIdentifiersWithWhitespace;testBeforeTagName;testCharacterReferenceInRcdata;testRCDATAEndTagName
org.jsoup.nodes.DocumentTest;testMetaCharsetUpdateDisabled;testMetaCharsetUpdateNoCharset;testLocation;parseAndHtmlOnDifferentThreads;testHtmlAndXmlSyntax;testMetaCharsetUpdateCleanup;setTextPreservesDocumentStructure;testMetaCharsetUpdateXmlIso8859;testClone;testMetaCharsetUpdateIso8859;testMetaCharsetUpdateXmlDisabled;testXhtmlReferences;testMetaCharsetUpdateXmlUtf8;testMetaCharsetUpdateXmlDisabledNoChanges;testClonesDeclarations;testMetaCharsetUpdateUtf8;testOutputEncoding;testShiftJisRoundtrip;testTitles;DocumentsWithSameContentAreVerifialbe;testNormalisesStructure;testMetaCharsetUpdateXmlNoCharset;testMetaCharsetUpdateDisabledNoChanges
org.jsoup.parser.XmlTreeBuilderTest;caseSensitiveDeclaration;preservesCaseByDefault;testPopToClose;handlesXmlDeclarationAsDeclaration;testDoesNotForceSelfClosingKnownTags;testCreatesValidProlog;normalizesDiscordantTags;testSupplyParserToJsoupClass;testDetectCharsetEncodingDeclaration;canNormalizeCase;testParseDeclarationAttributes;xmlFragment;cdataPreservesWhiteSpace;testSimpleXmlParse;testSupplyParserToDataStream;appendPreservesCaseByDefault;handlesDodgyXmlDecl;testCommentAndDocType;roundTripsCdata;testDoesHandleEOFInTag
org.jsoup.nodes.EntitiesTest;notMissingMultis;escapedSupplemtary;quoteReplacements;strictUnescape;caseSensitive;noSpuriousDecodes;unescape;escapesGtInXmlAttributesButNotInHtml;escapeSupplementaryCharacter;notMissingSupplementals;letterDigitEntities;escape;unescapeMultiChars
org.jsoup.parser.AttributeParseTest;dropsSlashFromAttributeName;parsesBooleanAttributes
org.jsoup.parser.TokeniserTest;cp1252EntitiesProduceError;handleSuperLargeAttributeName;handleLargeCdata;handleLargeText;cp1252Entities;handleSuperLargeTagNames;handleLargeTitle
org.jsoup.select.ElementsTest;val;siblings;unwrapKeepsSpace;before;setHtml;classes;eachText;outerHtml;eq;hasText;remove;unwrap;empty;filter;not;tagNameSet;html;after;text;classWithHyphen;unwrapP;wrap;wrapDiv
org.jsoup.helper.StringUtilTest;normaliseWhiteSpaceHandlesHighSurrogates;normaliseWhiteSpace;join
org.jsoup.nodes.DocumentTypeTest;outerHtmlGeneration;testRoundTrip
org.jsoup.integration.ParseTest;testNewsHomepage;testYahooArticle;testSmhBizArticle;testBaiduVariant;testGoogleSearchIpod;testLowercaseUtf8Charset;testYahooJp;testBrokenHtml5CharsetWithASingleDoubleQuote;testHtml5Charset;testBaidu;testNytArticle;testBinary
org.jsoup.select.TraversorTest;filterRemove
org.jsoup.nodes.TextNodeTest;testSplitText;testSplitAnEmbolden;testTextBean;testWithSupplementaryCharacter
org.jsoup.parser.TokenQueueTest;chompEscapedBalanced;unescape
org.jsoup.helper.HttpConnectionTest;sameHeadersCombineWithComma;multipleHeaders
org.jsoup.select.QueryParserTest;exceptionOnUncloseAttribute;testOrGetsCorrectPrecedence;testParsesMultiCorrectly
org.jsoup.nodes.AttributeTest;testWithSupplementaryCharacterInAttributeKeyAndValue;html
org.jsoup.nodes.AttributesTest;html
org.jsoup.select.CssTest;nthOfType_simple;nthLastOfType_simple;firstOfType;nthOfType_unknownTag;nthOfType_advanced;nthLastChild_simple;nthChild_advanced;nthChild_simple;lastChild;firstChild;onlyChild;nthLastOfType_advanced;nthLastChild_advanced;lastOfType
org.jsoup.nodes.FormElementTest;createsFormData
